id;nombre;categoria;subcategoria
GEN-3024;Helado bombón negro;Congelados;Helados y postres congelados
GEN-3025;Medios cocos helados;Congelados;Helados y postres congelados
GEN-3026;Helado mini cucurucho nata;Lácteos y Huevos;Mantequillas y Natas
GEN-3027;Helado cucurucho de vainilla;Congelados;Helados y postres congelados
GEN-3028;Helado cucurucho de nata;Lácteos y Huevos;Mantequillas y Natas
GEN-3029;Helado cucurucho choco nata;Lácteos y Huevos;Mantequillas y Natas
GEN-3030;Azúcar blanco;Bebidas;Vino
GEN-3031;Azúcar blanco en sobres;Bebidas;Vino
GEN-3032;Azúcar moreno de caña;Despensa;Azúcares y edulcorantes
GEN-3033;Azúcar moreno en sobres;Despensa;Azúcares y edulcorantes
GEN-3034;Panela azúcar moreno de caña integral;Despensa;Azúcares y edulcorantes
GEN-3035;Azúcar glas;Despensa;Azúcares y edulcorantes
GEN-3036;Granizado de limón;Frutas y Verduras;Fruta
GEN-3037;Helado de horchata;Congelados;Helados y postres congelados
GEN-3038;Edulcorante líquido sacarina;Despensa;Azúcares y edulcorantes
GEN-3039;Edulcorante en pastillas sacarina;Despensa;Azúcares y edulcorantes
GEN-3040;Edulcorante sacarina en sobres;Despensa;Azúcares y edulcorantes
GEN-3041;Sirope de agave;Despensa;Azúcares y edulcorantes
GEN-3042;Edulcorante líquido stevia;Despensa;Azúcares y edulcorantes
GEN-3043;Edulcorante granulado stevia;Despensa;Azúcares y edulcorantes
GEN-3044;Edulcorante en pastillas stevia;Despensa;Azúcares y edulcorantes
GEN-3045;Edulcorante stevia en sobres;Despensa;Azúcares y edulcorantes
GEN-3046;Edulcorante Eritritol y Sucralosa;Despensa;Azúcares y edulcorantes
GEN-3047;Helado de vainilla;Congelados;Helados y postres congelados
GEN-3048;Helado de chocolate;Congelados;Helados y postres congelados
GEN-3049;Helado nata;Lácteos y Huevos;Mantequillas y Natas
GEN-3050;Helado turrón;Congelados;Helados y postres congelados
GEN-3051;Helado chocolate y cookies;Congelados;Helados y postres congelados
GEN-3052;Helado vainilla praliné con nueces pecán;Congelados;Helados y postres congelados
GEN-3053;Helado caramelo con salsa de caramelo salado y trozos de caramelo;Despensa;Salsas, caldos y condimentos preparados
GEN-3054;Sorbete con limón;Frutas y Verduras;Fruta
GEN-3055;Helado capuccino;Congelados;Helados y postres congelados
GEN-3056;Helado tarta de queso con fresas;Frutas y Verduras;Fruta
GEN-3057;Helado sabor huevo de chocolate;Lácteos y Huevos;Huevos
GEN-3058;Helado Peanut Butter Cups de crema de cacahuete;Desayuno y Snack;Frutos secos embasados
GEN-3059;Helado Cookie Dough de crema de vainilla con trozos de galletas;Desayuno y Snack;Galletas dulces
GEN-3060;Helado Duo Brownie de crema sabor vainilla y cacao;Desayuno y Snack;Café y cacaos
GEN-3061;Tarta helada nata y chocolate;Lácteos y Huevos;Mantequillas y Natas
GEN-3062;Barra de helado sabor vainilla, chocolate y nata;Lácteos y Huevos;Mantequillas y Natas
GEN-3063;Sopa de pollo Gallina Blanca con fideos finos;Carnicería y Charcutería;Pollo
GEN-3064;Sopa de pollo con fideos finos;Carnicería y Charcutería;Pollo
GEN-3065;Sopa maravilla;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3066;Sopa de miso;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3067;Sopa de verduras;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3068;Sopa de cocido;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3069;Sopa de cebolla;Frutas y Verduras;Verduras
GEN-3070;Sopa hortelana;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3071;Caldo de pollo;Carnicería y Charcutería;Pollo
GEN-3072;Caldo de pollo casero Gallina Blanca;Carnicería y Charcutería;Pollo
GEN-3073;Caldo de pescado;Despensa;Salsas, caldos y condimentos preparados
GEN-3074;Caldo de verduras;Despensa;Salsas, caldos y condimentos preparados
GEN-3075;Caldo de marisco o fideuá para paella con sofrito;Despensa;Salsas, caldos y condimentos preparados
GEN-3076;Caldo de pollo bajo en sal;Frutas y Verduras;Verduras
GEN-3077;Fumet caldo de pescado;Despensa;Salsas, caldos y condimentos preparados
GEN-3078;Caldo de cocido;Despensa;Salsas, caldos y condimentos preparados
GEN-3079;Caldo de carne con sofrito;Despensa;Salsas, caldos y condimentos preparados
GEN-3080;Caldo de carne en pastillas;Despensa;Salsas, caldos y condimentos preparados
GEN-3081;Caldo de pollo Avecrem en pastillas;Carnicería y Charcutería;Pollo
GEN-3082;Caldo de pescado en pastillas;Despensa;Salsas, caldos y condimentos preparados
GEN-3083;Doble caldo sabor clásico carne Knorr en pastillas;Despensa;Salsas, caldos y condimentos preparados
GEN-3084;Caldo de pollo en pastillas;Carnicería y Charcutería;Pollo
GEN-3085;Caldo de verduras en pastillas;Despensa;Salsas, caldos y condimentos preparados
GEN-3086;Cubos de hielo;Bazar y Varios;Hogar y decoración
GEN-3087;Hielo cocktail;Desayuno y Snack;Frutos secos embasados
GEN-3088;Mermelada de fresa;Frutas y Verduras;Fruta
GEN-3089;Mermelada de fresa monodosis;Frutas y Verduras;Fruta
GEN-3090;Mermelada de tomate;Frutas y Verduras;Verduras
GEN-3091;Mermelada de arándanos;Frutas y Verduras;Fruta
GEN-3092;Mermelada de melocotón;Frutas y Verduras;Fruta
GEN-3093;Mermelada de melocotón monodosis;Frutas y Verduras;Fruta
GEN-3094;Mermelada de naranja amarga;Frutas y Verduras;Fruta
GEN-3095;Mermelada de albaricoque;Frutas y Verduras;Fruta
GEN-3096;Mermelada de higo;Frutas y Verduras;Fruta
GEN-3097;Mermelada de ciruela y kiwi;Frutas y Verduras;Fruta
GEN-3098;Mermelada de frambuesa;Frutas y Verduras;Fruta
GEN-3099;Miel de flores;Desayuno y Snack;Mermelada y Miel
GEN-3100;Miel de naranjo;Desayuno y Snack;Mermelada y Miel
GEN-3101;Miel de montaña;Desayuno y Snack;Mermelada y Miel
GEN-3102;Confitura de fresa 0% azúcares añadidos;Frutas y Verduras;Fruta
GEN-3103;Confitura de melocotón 0% azúcares añadidos;Frutas y Verduras;Fruta
GEN-3104;Crema de calabaza y zanahoria;Frutas y Verduras;Verduras
GEN-3105;Crema de espárragos;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-3106;Crema de verduras;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-3107;Crema de pollo con verduras;Carnicería y Charcutería;Pollo
GEN-3108;Crema de calabaza;Frutas y Verduras;Verduras
GEN-3109;Puré de patatas en copos;Frutas y Verduras;Verduras
GEN-3110;Crema de setas Starlux con champiñones;Frutas y Verduras;Setas
GEN-3111;Crema de calabacín;Frutas y Verduras;Verduras
GEN-3112;Crema de lentejas;Despensa;Legumbres secas
GEN-3113;Agua mineral grande Fuente Dehesa;Bebidas;Agua
GEN-3114;Agua mineral mediana Fuente Dehesa;Bebidas;Agua
GEN-3115;Agua mineral pequeña Fuente Dehesa;Bebidas;Agua
GEN-3116;Agua mineral pequeña Fuente Dehesa tapón infantil;Bebidas;Agua
GEN-3117;Agua mineral grande Bezoya;Bebidas;Agua
GEN-3118;Agua mineral grande Aquarel;Bebidas;Agua
GEN-3119;Agua mineral grande Solán de Cabras;Bebidas;Agua
GEN-3120;Agua mineral grande Lanjarón;Bebidas;Agua
GEN-3121;Agua mineral grande Aguadoy;Bebidas;Agua
GEN-3122;Agua mineral mediana Aguadoy;Bebidas;Agua
GEN-3123;Agua mineral pequeña Aguadoy;Bebidas;Agua
GEN-3124;Agua mineral pequeña Aguadoy tapón infantil;Bebidas;Agua
GEN-3125;Agua mineral grande Liviana;Bebidas;Agua
GEN-3126;Agua de coco 100% natural;Bebidas;Agua
GEN-3127;Refresco Coca-Cola;Bebidas;Refrescos
GEN-3128;Refresco cola;Bebidas;Refrescos
GEN-3129;Agua mineral con gas grande Vichy Catalan;Bebidas;Agua
GEN-3130;Agua mineral con gas pequeña Vichy Catalan;Bebidas;Agua
GEN-3131;Agua mineral con gas grande San Pellegrino;Bebidas;Agua
GEN-3132;Agua de soda con sifón La Casa;Bebidas;Agua
GEN-3133;Agua mineral con gas grande Aguadoy;Bebidas;Agua
GEN-3134;Agua mineral con gas pequeña Aguadoy;Bebidas;Agua
GEN-3135;Gaseosa grande;Bebidas;Refrescos
GEN-3136;Gaseosa pequeña;Bebidas;Refrescos
GEN-3137;Gaseosa La Casera grande;Bebidas;Refrescos
GEN-3138;Refresco Coca-Cola Zero azúcar;Bebidas;Refrescos
GEN-3139;Refresco Coca-Cola light;Bebidas;Refrescos
GEN-3140;Refresco Coca-Cola Zero Zero;Bebidas;Refrescos
GEN-3141;Refresco cola Zero azúcar;Bebidas;Refrescos
GEN-3142;Refresco cola Zero azúcar Zero cafeína;Bebidas;Refrescos
GEN-3143;Chocolate negro 85% cacao;Desayuno y Snack;Café y cacaos
GEN-3144;Porciones de chocolate negro 72% cacao extrafino;Desayuno y Snack;Café y cacaos
GEN-3145;Chocolate negro 72% de cacao;Desayuno y Snack;Café y cacaos
GEN-3146;Chocolate negro 55% cacao con almendras;Desayuno y Snack;Café y cacaos
GEN-3147;Chocolate puro Valor;Frutas y Verduras;Verduras
GEN-3148;Chocolate puro Valor con almendras enteras;Desayuno y Snack;Frutos secos embasados
GEN-3149;Chocolatinas de chocolate negro Mints 49% rellenas de crema sabor a menta;Frutas y Verduras;Verduras
GEN-3150;Chocolate negro 72% de cacao con almendras enteras;Desayuno y Snack;Café y cacaos
GEN-3151;Porciones de Chocolate negro 85% cacao extrafino;Desayuno y Snack;Café y cacaos
GEN-3152;Chocolate negro 72% cacao con trozos de naranja;Frutas y Verduras;Fruta
GEN-3153;Chocolate negro 85% cacao extrafino y edulcorante 0% azúcares añadidos;Desayuno y Snack;Café y cacaos
GEN-3154;99% cacao negro;Desayuno y Snack;Café y cacaos
GEN-3155;Chocolate negro 55% cacao;Desayuno y Snack;Café y cacaos
GEN-3156;Chocolate con leche classic;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3157;Chocolate con leche extrafino;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3158;Chocolate con leche Milka;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3159;Chocolate extrafino con leche almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3160;Chocolate con leche Valor almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3161;Chocolate con leche avellanas troceadas;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3162;Chocolate extrafino con leche 0% azúcares añadidos;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3163;Chocolate con leche Milka galleta;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3164;Chocolate con leche Fussion relleno crema de fresa;Frutas y Verduras;Fruta
GEN-3165;Chocolate con leche Fussion relleno de galleta caramelizada;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3166;Chocolate con leche almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3167;Chocolate con leche Fussion relleno de crema de pistacho y masa filo tostada;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3168;Chocolate blanco;Bebidas;Vino
GEN-3169;Chocolate blanco Fussion relleno de crema de galleta y cacao;Bebidas;Vino
GEN-3170;Barritas de barquillo Huesitos bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3171;Barritas de chocolate con leche rellenas de leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3172;Disquitos Pintarolas de chocolate con leche coloreados;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3173;Cacahuetes chocolate negro;Desayuno y Snack;Frutos secos embasados
GEN-3174;Cacahuetes chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3175;Barritas de galleta y caramelo bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3176;Cacahuetes Chocoiris bañados de chocolate con leche coloreados;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3177;Huevos sorpresa de chocolate dibujo;Lácteos y Huevos;Huevos
GEN-3178;Huevo sorpresa de chocolate;Lácteos y Huevos;Huevos
GEN-3179;Barritas de barquillo con relleno de avellana cubiertas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3180;Mix mini barritas de chocolate;Frutas y Verduras;Verduras
GEN-3181;Barritas crujientes bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3182;Pistachos bañados de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3183;Barritas de barquillo Kit-Kat bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3184;Barritas de barquillo Total Choc bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3185;Bombones cereza al licor con chocolate negro;Frutas y Verduras;Fruta
GEN-3186;Surtido bombones Caja Roja;Azúcar, caramelos y chocolate;Chocolates y bombones
GEN-3187;Surtido bombones Senzza de chocolate negro 70%;Frutas y Verduras;Verduras
GEN-3188;Bombones delicias de avellana Delizze;Desayuno y Snack;Frutos secos embasados
GEN-3189;Surtido bombones Senzza de chocolate;Frutas y Verduras;Verduras
GEN-3190;Bombones de chocolate con leche Mini Peanut Cups relleno de crema y pedazos de cacahuete;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3191;Surtido bombones de chocolate Belga;Frutas y Verduras;Verduras
GEN-3192;Chicles menta fuerte gragea;Azúcar, caramelos y chocolate;Chicles
GEN-3193;Chicles hierbabuena gragea;Frutas y Verduras;Verduras
GEN-3194;Chicles menta suave gragea;Azúcar, caramelos y chocolate;Chicles
GEN-3195;Chicles fresa gragea;Frutas y Verduras;Fruta
GEN-3196;Chicles original sabor frutas gragea;Bebidas;Licores y destilados
GEN-3197;Chicles XXL gragea;Azúcar, caramelos y chocolate;Chicles
GEN-3198;Chicles jengibre gragea;Frutas y Verduras;Verduras
GEN-3199;Chicles eucalipto gragea;Azúcar, caramelos y chocolate;Chicles
GEN-3200;Chicles Melones ácidos sabor melón, fresa, melocotón y frambuesa;Frutas y Verduras;Fruta
GEN-3201;Crema al cacao con avellanas;Desayuno y Snack;Café y cacaos
GEN-3202;Crema de avellanas y cacao;Desayuno y Snack;Café y cacaos
GEN-3203;Crema al cacao con avellanas Nutella;Desayuno y Snack;Café y cacaos
GEN-3204;Crema al cacao con avellanas Nocilla original;Bebidas;Licores y destilados
GEN-3205;Dulce de leche Chimbote;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3206;Crema al cacao con avellanas de 2 sabores;Desayuno y Snack;Café y cacaos
GEN-3207;Crema al cacao y leche con avellanas Nocilla;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3208;Crema de cacahuete 100%;Desayuno y Snack;Frutos secos embasados
GEN-3209;Caramelos nata 0% azúcares;Lácteos y Huevos;Mantequillas y Natas
GEN-3210;Caramelos café 0% azúcares;Desayuno y Snack;Café y cacaos
GEN-3211;Caramelos sabor eucalipto y mentol 0% azúcares;Despensa;Azúcares y edulcorantes
GEN-3212;Caramelos eucaliptus mentol Respiral;Azúcar, caramelos y chocolate;Caramelos
GEN-3213;Caramelos limón mentol Respiral;Frutas y Verduras;Fruta
GEN-3214;Caramelos blandos Fruits;Azúcar, caramelos y chocolate;Caramelos
GEN-3215;Caramelos miel sabor limón Pifarré;Frutas y Verduras;Fruta
GEN-3216;Caramelos regaliz mentol Respiral;Desayuno y Snack;Snack salados
GEN-3217;Caramelos jengibre y própolis 0% azúcares;Frutas y Verduras;Verduras
GEN-3218;Caramelos con palo Mix sabor cereza y fresa;Frutas y Verduras;Fruta
GEN-3219;Caramelos sabor lima 0% azúcares;Frutas y Verduras;Fruta
GEN-3220;Caramelos Fruits & Flowers 0% azúcares;Despensa;Azúcares y edulcorantes
GEN-3221;Refresco limón;Frutas y Verduras;Fruta
GEN-3222;Refresco limón zero azúcares añadidos;Frutas y Verduras;Fruta
GEN-3223;Refresco de limón fresh gas;Frutas y Verduras;Fruta
GEN-3224;Refresco de limón zero azúcar fresh gas;Frutas y Verduras;Fruta
GEN-3225;Refresco limón Schweppes original;Frutas y Verduras;Fruta
GEN-3226;Refresco lima limón;Frutas y Verduras;Fruta
GEN-3227;Refresco lima limón fresh gas;Frutas y Verduras;Fruta
GEN-3228;Refresco lima limón zero azúcar fresh gas;Frutas y Verduras;Fruta
GEN-3229;Refresco naranja;Frutas y Verduras;Fruta
GEN-3230;Refresco naranja zero azúcares añadidos;Frutas y Verduras;Fruta
GEN-3231;Refresco de naranja fresh gas;Frutas y Verduras;Fruta
GEN-3232;Refresco de naranja zero fresh gas;Frutas y Verduras;Fruta
GEN-3233;Tónica original Schweppes;Bebidas;Refrescos
GEN-3234;Tónica;Bebidas;Refrescos
GEN-3235;Tónica zero calorías Schweppes;Bebidas;Refrescos
GEN-3236;Bitter Kas sin alcohol;Bebidas;Refrescos
GEN-3237;Golosinas Xuxes;Azúcar, caramelos y chocolate;Golosinas
GEN-3238;Golosinas Moras;Frutas y Verduras;Fruta
GEN-3239;Golosinas Nubi Mallow;Azúcar, caramelos y chocolate;Golosinas
GEN-3240;Golosinas tubos sabor fresa y nata;Frutas y Verduras;Fruta
GEN-3241;Golosinas Boca Fruit;Azúcar, caramelos y chocolate;Golosinas
GEN-3242;Grageas de regaliz;Desayuno y Snack;Snack salados
GEN-3243;Surtido de caramelos Diver Xuxes;Azúcar, caramelos y chocolate;Caramelos
GEN-3244;Golosinas Rega Relli rellena con zumo de fruta;Bebidas;Zumos
GEN-3245;Golosinas Mix;Azúcar, caramelos y chocolate;Golosinas
GEN-3246;Golosinas Fresi Pink Mix;Azúcar, caramelos y chocolate;Golosinas
GEN-3247;Golosinas Mix azúcar;Despensa;Azúcares y edulcorantes
GEN-3248;Golosinas Rega Red Mix sabor fresa, nata y tutti frutti;Frutas y Verduras;Fruta
GEN-3249;Golosinas Mix con pica;Azúcar, caramelos y chocolate;Golosinas
GEN-3250;Cono de golosinas celebración;Azúcar, caramelos y chocolate;Golosinas
GEN-3251;Golosinas Mini Mix con pica;Azúcar, caramelos y chocolate;Golosinas
GEN-3252;Golosinas tubos rellenos sabor nata y fresa;Frutas y Verduras;Fruta
GEN-3253;Golosinas tubos pica sabor fresa y nata;Frutas y Verduras;Fruta
GEN-3254;Golosinas Tropical Jelly;Azúcar, caramelos y chocolate;Golosinas
GEN-3255;Golosinas Mega Dedo;Azúcar, caramelos y chocolate;Golosinas
GEN-3256;Refresco té verde;Bebidas;Refrescos
GEN-3257;Refresco té sabor limón;Frutas y Verduras;Fruta
GEN-3258;Refresco té sabor limón para diluir;Frutas y Verduras;Fruta
GEN-3259;Refresco té sabor melocotón zero;Frutas y Verduras;Fruta
GEN-3260;Refresco té sabor melocotón;Frutas y Verduras;Fruta
GEN-3261;Refresco té sabor melocotón para diluir;Frutas y Verduras;Fruta
GEN-3262;Refresco té sabor mango y piña;Frutas y Verduras;Fruta
GEN-3263;Refresco té sabor mango zero;Frutas y Verduras;Fruta
GEN-3264;Refresco té sabor limón zero;Frutas y Verduras;Fruta
GEN-3265;Refresco té verde sabor maracuyá y mango zero;Frutas y Verduras;Fruta
GEN-3266;Refresco té sabor limón Fuze Tea;Frutas y Verduras;Fruta
GEN-3267;Limonada natural light sin gas;Bebidas;Refrescos
GEN-3268;Refresco de naranja Simon Life sin gas;Frutas y Verduras;Fruta
GEN-3269;Refresco de naranja sin gas;Frutas y Verduras;Fruta
GEN-3270;Refresco fusión de frutas cero sin gas;Bebidas;Refrescos
GEN-3271;Refresco piña-coco cero sin gas;Frutas y Verduras;Fruta
GEN-3272;Refresco Tropical sin gas;Bebidas;Refrescos
GEN-3273;Limonada light sin gas;Bebidas;Refrescos
GEN-3274;Refresco Berry Lime sin gas;Bebidas;Refrescos
GEN-3275;Bebida isotónica limón;Frutas y Verduras;Fruta
GEN-3276;Bebida isotónica sabor cítrico Iso drink;Bebidas;Refrescos
GEN-3277;Bebida isotónica naranja;Frutas y Verduras;Fruta
GEN-3278;Bebida isotónica limón zero azúcar;Frutas y Verduras;Fruta
GEN-3279;Bebida isotónica de naranja Iso drink;Frutas y Verduras;Fruta
GEN-3280;Bebida isotónica Iso On blue;Bebidas;Refrescos
GEN-3281;Bebida isotónica sabor cítrico Iso drink zero;Bebidas;Refrescos
GEN-3282;Bebida energética Energy Drink Zero;Bebidas;Refrescos
GEN-3283;Bebida energética Zero;Bebidas;Refrescos
GEN-3284;Bebida energética Energy Ultra zero;Bebidas;Refrescos
GEN-3285;Bebida energética energy;Bebidas;Refrescos
GEN-3286;Bebida energética Energy Drink;Bebidas;Refrescos
GEN-3287;Bebida energética;Bebidas;Refrescos
GEN-3288;Bebida energética original Burn;Bebidas;Licores y destilados
GEN-3289;Gel energético con cafeína Enervit Sport sabor cítricos;Bebidas;Refrescos
GEN-3290;Bebida energética Mango Loco;Frutas y Verduras;Fruta
GEN-3291;Bebida energética Furious Energy drink;Bebidas;Refrescos
GEN-3292;Malta;Bebidas;Refrescos
GEN-3293;Bebida energética Zero Furious Energy drink;Bebidas;Refrescos
GEN-3294;Bebida energética Zero Katrine Energy drink;Bebidas;Refrescos
GEN-3295;Bebida energética Zero Full Tropic Energy drink;Bebidas;Refrescos
GEN-3296;Bebida energética Zero Berries Energy drink;Bebidas;Refrescos
GEN-3297;Cerveza Clásica Steinburg;Bebidas;Cerveza
GEN-3298;Cerveza Heineken;Bebidas;Cerveza
GEN-3299;Cerveza especial Mahou;Bebidas;Cerveza
GEN-3300;Cerveza clásica Mahou;Bebidas;Cerveza
GEN-3301;Cerveza doble malta Voll-Damm;Bebidas;Cerveza
GEN-3302;Cerveza Suave Steinburg;Bebidas;Cerveza
GEN-3303;Cerveza especial San Miguel;Bebidas;Cerveza
GEN-3304;Cerveza especial Steinburg;Bebidas;Cerveza
GEN-3305;Cerveza doble malta 1897;Bebidas;Cerveza
GEN-3306;Cerveza especial Estrella Galicia;Bebidas;Cerveza
GEN-3307;Cerveza especial sin gluten Falke;Bebidas;Cerveza
GEN-3308;Cerveza negra Ambar;Bebidas;Cerveza
GEN-3309;Cerveza reserva 1925 Alhambra;Bebidas;Cerveza
GEN-3310;Cerveza El Águila sin filtrar;Bebidas;Cerveza
GEN-3311;Cerveza sin gluten Mahou;Bebidas;Cerveza
GEN-3312;Cerveza extra 1906 reserva especial;Bebidas;Cerveza
GEN-3313;Cerveza de trigo Paulaner;Bebidas;Cerveza
GEN-3314;Cerveza Corona;Bebidas;Cerveza
GEN-3315;Cerveza Radler Steinburg con zumo natural de limón;Frutas y Verduras;Fruta
GEN-3316;Cerveza Shandy Steinburg sabor limón;Frutas y Verduras;Fruta
GEN-3317;Cerveza con aguardiente de agave Desperados;Frutas y Verduras;Fruta
GEN-3318;Cerveza Radler Falke 0,0% sin alcohol;Bebidas;Cerveza
GEN-3319;Bebida cider con gas Spieler sabor a manzana;Frutas y Verduras;Fruta
GEN-3320;Cerveza 0,0% sin alcohol Falke;Bebidas;Cerveza
GEN-3321;Cerveza 0,0% sin alcohol tostada Mahou;Bebidas;Cerveza
GEN-3322;Cerveza sin alcohol Mahou;Bebidas;Cerveza
GEN-3323;Cerveza 0,0% sin alcohol tostada Falke;Bebidas;Cerveza
GEN-3324;Cerveza sin gluten 0,0% sin alcohol tostada Mahou;Bebidas;Cerveza
GEN-3325;Cerveza sin alcohol Falke;Bebidas;Cerveza
GEN-3326;San Jacobos empanados de york y queso ultracongelados;Lácteos y Huevos;Quesos
GEN-3327;Croquetas de jamón ultracongeladas;Carnicería y Charcutería;Charcuteria
GEN-3328;Relleno para kebab con carne de pollo asado ultracongelado;Carnicería y Charcutería;Pollo
GEN-3329;Croquetas caprichos de jamón ultracongeladas;Carnicería y Charcutería;Charcuteria
GEN-3330;Tinto de verano zero limón Casón Histórico;Frutas y Verduras;Fruta
GEN-3331;Sangría;Bebidas;Vino
GEN-3332;Tinto de verano 0,0% sin alcohol limón;Frutas y Verduras;Fruta
GEN-3333;Tinto de verano limón;Frutas y Verduras;Fruta
GEN-3334;Tinto de verano limón Casón Histórico;Frutas y Verduras;Fruta
GEN-3335;Fingers de queso ultracongelados;Lácteos y Huevos;Quesos
GEN-3336;Tequeños de queso ultracongelados;Lácteos y Huevos;Quesos
GEN-3337;Croquetas caprichos de camembert ultracongelados;Congelados;Verduras congeladas
GEN-3338;Pollo teriyaki;Carnicería y Charcutería;Pollo
GEN-3339;Noodles Yakisoba con carne y verduras;Platos preparados;Platos preparados refrigerados
GEN-3340;Salmón con verduras Listo para Comer;Pescadería;Pescado
GEN-3341;Poke salmón;Pescadería;Pescado
GEN-3342;Surtido sushi Bento grande;Platos preparados;Platos preparados refrigerados
GEN-3343;Surtido sushi Bento pequeño;Platos preparados;Platos preparados refrigerados
GEN-3344;Surtido sushi Bento mix;Platos preparados;Platos preparados refrigerados
GEN-3345;Ensalada de marisco Listo para Comer;Frutas y Verduras;Verduras
GEN-3346;Brioche Listo para Comer;Panadería y Pastelería;Bollos
GEN-3347;Sacapuntas doble lápiz fino y grueso;Cuidado personal e Higiene;Cremas y protectores
GEN-3348;Kit nude de pinceles rostro;Cuidado personal e Higiene;Cremas y protectores
GEN-3349;Kit nude de pinceles ojos;Cuidado personal e Higiene;Cremas y protectores
GEN-3350;Kit nude Esencial;Cuidado personal e Higiene;Cremas y protectores
GEN-3351;Esponja maquillaje;Cuidado personal e Higiene;Higiene corporal
GEN-3352;Aceite árbol del té 100% puro con pipeta dosificadora;Desayuno y Snack;Té e infusiones
GEN-3353;Colágeno soluble sabor limón Colagen;Frutas y Verduras;Fruta
GEN-3354;Comprimidos Vitaminas y Minerales;Cuidado personal e Higiene;Cremas y protectores
GEN-3355;Comprimidos Dormir;Cuidado personal e Higiene;Cremas y protectores
GEN-3356;Comprimidos efervescentes vitamina C y zinc sabor limón;Frutas y Verduras;Fruta
GEN-3357;Perlas Omega 3;Cuidado personal e Higiene;Cremas y protectores
GEN-3358;Cápsulas LaxForte;Cuidado personal e Higiene;Cremas y protectores
GEN-3359;Cápsulas Valeriana;Cuidado personal e Higiene;Cremas y protectores
GEN-3360;Spray oral Própolis;Cuidado personal e Higiene;Cremas y protectores
GEN-3361;Sticks Jalea Real y Própolis;Cuidado personal e Higiene;Cremas y protectores
GEN-3362;Cápsulas Cola de caballo;Frutas y Verduras;Verduras
GEN-3363;Cápsulas Alcachofa;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-3364;Cápsulas Memory Forte;Cuidado personal e Higiene;Cremas y protectores
GEN-3365;Cápsulas Quemagrasas;Cuidado personal e Higiene;Cremas y protectores
GEN-3366;Cápsulas Colagen Antiox piel;Frutas y Verduras;Verduras
GEN-3367;Cápsulas Articular Forte;Cuidado personal e Higiene;Cremas y protectores
GEN-3368;Cápsulas Spirulina + vitamina B12;Cuidado personal e Higiene;Cremas y protectores
GEN-3369;Cápsulas Menopausia;Cuidado personal e Higiene;Cremas y protectores
GEN-3370;Comprimidos efervescentes magnesio 300 mg sabor naranja;Frutas y Verduras;Fruta
GEN-3371;Comprimidos cabello y uñas;Cuidado personal e Higiene;Cremas y protectores
GEN-3372;Cápsulas Gases;Cuidado personal e Higiene;Cremas y protectores
GEN-3373;Cápsulas Probiótico;Cuidado personal e Higiene;Cremas y protectores
GEN-3374;Bastoncillos de algodón 100%;Cuidado personal e Higiene;Cremas y protectores
GEN-3375;Alcohol 96º antiséptico;Cuidado personal e Higiene;Cremas y protectores
GEN-3376;Agua oxigenada desinfectante antiséptico;Bebidas;Agua
