id_producto;nombre;categoria;subcategoria
ME-2967;Judías verdes planas;Frutas y Verduras;Verduras
ME-2968;Remolacha en tiras;Frutas y Verduras;Verduras
ME-2969;Macedonia de verduras;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2970;Verduras asadas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2971;Patatas cocidas;Frutas y Verduras;Verduras
ME-2972;Palmito al natural entero;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2973;Ensalada china con mazorquitas;Frutas y Verduras;Verduras
ME-2974;Espárragos blancos muy gruesos cortos;Bebidas;Vino
ME-2975;Habas fritas mini baby extra;Congelados;Verduras congeladas
ME-2976;Ensalada de pimientos del piquillo Cidacos;Frutas y Verduras;Verduras
ME-2977;Cebolla caramelizada;Frutas y Verduras;Verduras
ME-2978;Yemas de espárragos;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2979;Mezcla de verduras;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2980;Pimientos del piquillo en tiras con ajo;Frutas y Verduras;Verduras
ME-2981;Mazorquitas de maíz agridulce;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2982;Chucrut al estilo bávaro;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2983;Cardo troceado;Carnicería y Charcutería;Charcuteria
ME-2984;Acelgas troceadas;Frutas y Verduras;Verduras
ME-2985;Pimientos del piquillo extra estilo tradicional;Frutas y Verduras;Verduras
ME-2986;Máscara de cejas marrón;Cuidado personal e Higiene;Cremas y protectores
ME-2987;Máscara de pestañas y cejas Transparente;Cuidado personal e Higiene;Cremas y protectores
ME-2988;Perfilador de cejas Long Lasting 01 claro;Cuidado personal e Higiene;Cremas y protectores
ME-2989;Perfilador de cejas 02 marrón medio;Cuidado personal e Higiene;Cremas y protectores
ME-2990;Perfilador de cejas Long Lasting 03 oscuro;Cuidado personal e Higiene;Cremas y protectores
ME-2991;Perfilador de cejas micro 01 claro;Cuidado personal e Higiene;Cremas y protectores
ME-2992;Perfilador de cejas micro 02 oscuro;Cuidado personal e Higiene;Cremas y protectores
ME-2993;Piña en su jugo rodajas;Frutas y Verduras;Fruta
ME-2994;Melocotón en almíbar;Frutas y Verduras;Fruta
ME-2995;Melocotón light sin azúcares añadidos;Frutas y Verduras;Fruta
ME-2996;Macedonia mix de frutas en almíbar;Conservas y Enlatados;Frutas en almíbar
ME-2997;Dulce de membrillo 0% azúcares añadidos;Despensa;Azúcares y edulcorantes
ME-2998;Cabello de Ángel;Despensa;Azúcares y edulcorantes
ME-2999;Postre de manzana Jamar;Frutas y Verduras;Fruta
ME-3000;Dulce de membrillo taco;Conservas y Enlatados;Conservas de pescado y mariscos
ME-3001;Rizador de pestañas;Cuidado personal e Higiene;Cremas y protectores
ME-3002;Máscara de pestañas Maxi Volume efecto volumen intenso negro;Cuidado personal e Higiene;Cremas y protectores
ME-3003;Máscara de pestañas Long Xtrem efecto longitud infinita negro;Cuidado personal e Higiene;Cremas y protectores
ME-3004;Máscara de pestañas Water Xtrem waterproof efecto longitud infinita negro;Cuidado personal e Higiene;Cremas y protectores
ME-3005;Máscara de pestañas Brown Xtrem efecto longitud infinita marrón;Cuidado personal e Higiene;Cremas y protectores
ME-3006;Máscara de pestañas Drama Lashes efecto volumen y longitud negro;Cuidado personal e Higiene;Cremas y protectores
ME-3007;Máscara de pestañas Curve XL efecto lifting negro;Cuidado personal e Higiene;Cremas y protectores
ME-3008;Sérum de pestañas y cejas Revival cuida, nutre y fortalece transparente;Cuidado personal e Higiene;Cremas y protectores
ME-3009;Paleta sombras de ojos 07 marrones;Bebidas;Licores y destilados
ME-3010;Paleta sombras de ojos 10 rosados;Bebidas;Vino
ME-3011;Paleta sombras de ojos 11 verdes;Cuidado personal e Higiene;Cremas y protectores
ME-3012;Sombra de ojos Long Lasting Multi-Stick 01 iluminador;Cuidado personal e Higiene;Cremas y protectores
ME-3013;Sombra de ojos Long Lasting Multi-Stick 02 rose;Cuidado personal e Higiene;Cremas y protectores
ME-3014;Sombra de ojos Long Lasting Multi-Stick 03 rose oscuro;Cuidado personal e Higiene;Cremas y protectores
ME-3015;Sombra de ojos Long Lasting Multi-Stick 04 borgoña;Cuidado personal e Higiene;Cremas y protectores
ME-3016;Sombra de ojos Long Lasting Multi-Stick 05 champagne;Cuidado personal e Higiene;Cremas y protectores
ME-3017;Sombra de ojos Long Lasting Multi-Stick 06 bronce;Bebidas;Licores y destilados
ME-3018;Sombra de ojos Long Lasting Multi-Stick 07 cobre;Cuidado personal e Higiene;Cremas y protectores
ME-3019;Sombra de ojos Long Lasting Multi-Stick 08 chocolate;Frutas y Verduras;Verduras
ME-3020;Sombra de ojos Creamy 02 topper;Cuidado personal e Higiene;Cremas y protectores
ME-3021;Sombra de ojos Creamy 03 plata;Cuidado personal e Higiene;Cremas y protectores
ME-3022;Sombra de ojos Creamy 05 duochromo;Cuidado personal e Higiene;Cremas y protectores
ME-3023;Sombra de ojos Creamy 06 chocolate;Frutas y Verduras;Verduras
ME-3024;Paleta sombras de ojos e iluminadores Pink Romance;Cuidado personal e Higiene;Cremas y protectores
ME-3025;Paleta sombras de ojos e iluminadores Nude Romance;Cuidado personal e Higiene;Cremas y protectores
ME-3026;Helado mini bombón surtido;Congelados;Helados y postres congelados
ME-3027;Helado sándwich de nata;Lácteos y Huevos;Mantequillas y Natas
ME-3028;Helado bombón almendrado;Desayuno y Snack;Frutos secos embasados
ME-3029;Helado mini sándwich nata;Lácteos y Huevos;Mantequillas y Natas
ME-3030;Helado mini bombón almendrado;Desayuno y Snack;Frutos secos embasados
ME-3031;Helado sándwich super nata;Lácteos y Huevos;Mantequillas y Natas
ME-3032;Helado mini bombón surtido sin azúcares añadidos;Despensa;Azúcares y edulcorantes
ME-3033;Helado mini sándwich vainilla y cookie;Congelados;Helados y postres congelados
ME-3034;Helado mini bombón nocciola;Congelados;Helados y postres congelados
ME-3035;Helado Mochi coco;Congelados;Helados y postres congelados
ME-3036;Helado vegetal mini a base de anacardo con crema de pistacho;Desayuno y Snack;Frutos secos embasados
ME-3037;Helado Mochi mango;Frutas y Verduras;Fruta
ME-3038;Helado bombón negro;Congelados;Helados y postres congelados
ME-3039;Medios cocos helados;Congelados;Helados y postres congelados
ME-3040;Helado mini cucurucho nata;Lácteos y Huevos;Mantequillas y Natas
ME-3041;Helado cucurucho de vainilla;Congelados;Helados y postres congelados
ME-3042;Helado cucurucho de nata;Lácteos y Huevos;Mantequillas y Natas
ME-3043;Helado cucurucho choco nata;Lácteos y Huevos;Mantequillas y Natas
ME-3044;Azúcar blanco;Bebidas;Vino
ME-3045;Azúcar blanco en sobres;Bebidas;Vino
ME-3046;Azúcar moreno de caña;Despensa;Azúcares y edulcorantes
ME-3047;Azúcar moreno en sobres;Despensa;Azúcares y edulcorantes
ME-3048;Panela azúcar moreno de caña integral;Despensa;Azúcares y edulcorantes
ME-3049;Azúcar glas;Despensa;Azúcares y edulcorantes
ME-3050;Granizado de limón;Frutas y Verduras;Fruta
ME-3051;Helado de horchata;Congelados;Helados y postres congelados
ME-3052;Edulcorante líquido sacarina;Despensa;Azúcares y edulcorantes
ME-3053;Edulcorante en pastillas sacarina;Despensa;Azúcares y edulcorantes
ME-3054;Edulcorante sacarina en sobres;Despensa;Azúcares y edulcorantes
ME-3055;Sirope de agave;Despensa;Azúcares y edulcorantes
ME-3056;Edulcorante líquido stevia;Despensa;Azúcares y edulcorantes
ME-3057;Edulcorante granulado stevia;Despensa;Azúcares y edulcorantes
ME-3058;Edulcorante en pastillas stevia;Despensa;Azúcares y edulcorantes
ME-3059;Edulcorante stevia en sobres;Despensa;Azúcares y edulcorantes
ME-3060;Edulcorante Eritritol y Sucralosa;Despensa;Azúcares y edulcorantes
ME-3061;Helado de vainilla;Congelados;Helados y postres congelados
ME-3062;Helado de chocolate;Congelados;Helados y postres congelados
ME-3063;Helado nata;Lácteos y Huevos;Mantequillas y Natas
ME-3064;Helado turrón;Congelados;Helados y postres congelados
ME-3065;Helado chocolate y cookies;Congelados;Helados y postres congelados
ME-3066;Helado vainilla praliné con nueces pecán;Congelados;Helados y postres congelados
ME-3067;Helado caramelo con salsa de caramelo salado y trozos de caramelo;Despensa;Salsas, caldos y condimentos preparados
ME-3068;Sorbete con limón;Frutas y Verduras;Fruta
ME-3069;Helado capuccino;Congelados;Helados y postres congelados
ME-3070;Helado tarta de queso con fresas;Frutas y Verduras;Fruta
ME-3071;Helado sabor huevo de chocolate;Lácteos y Huevos;Huevos
ME-3072;Helado Peanut Butter Cups de crema de cacahuete;Desayuno y Snack;Frutos secos embasados
ME-3073;Helado Cookie Dough de crema de vainilla con trozos de galletas;Desayuno y Snack;Galletas dulces
ME-3074;Helado Duo Brownie de crema sabor vainilla y cacao;Desayuno y Snack;Café y cacaos
ME-3075;Tarta helada nata y chocolate;Lácteos y Huevos;Mantequillas y Natas
ME-3076;Barra de helado sabor vainilla, chocolate y nata;Lácteos y Huevos;Mantequillas y Natas
ME-3077;Sopa de pollo Gallina Blanca con fideos finos;Carnicería y Charcutería;Pollo
ME-3078;Sopa de pollo con fideos finos;Carnicería y Charcutería;Pollo
ME-3079;Sopa maravilla;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3080;Sopa de miso;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3081;Sopa de verduras;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3082;Sopa de cocido;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3083;Sopa de cebolla;Frutas y Verduras;Verduras
ME-3084;Sopa hortelana;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3085;Caldo de pollo;Carnicería y Charcutería;Pollo
ME-3086;Caldo de pollo casero Gallina Blanca;Carnicería y Charcutería;Pollo
ME-3087;Caldo de pescado;Despensa;Salsas, caldos y condimentos preparados
ME-3088;Caldo de verduras;Despensa;Salsas, caldos y condimentos preparados
ME-3089;Caldo de marisco o fideuá para paella con sofrito;Despensa;Salsas, caldos y condimentos preparados
ME-3090;Caldo de pollo bajo en sal;Frutas y Verduras;Verduras
ME-3091;Fumet caldo de pescado;Despensa;Salsas, caldos y condimentos preparados
ME-3092;Caldo de cocido;Despensa;Salsas, caldos y condimentos preparados
ME-3093;Caldo de carne con sofrito;Despensa;Salsas, caldos y condimentos preparados
ME-3094;Caldo de carne en pastillas;Despensa;Salsas, caldos y condimentos preparados
ME-3095;Caldo de pollo Avecrem en pastillas;Carnicería y Charcutería;Pollo
ME-3096;Caldo de pescado en pastillas;Despensa;Salsas, caldos y condimentos preparados
ME-3097;Doble caldo sabor clásico carne Knorr en pastillas;Despensa;Salsas, caldos y condimentos preparados
ME-3098;Caldo de pollo en pastillas;Carnicería y Charcutería;Pollo
ME-3099;Caldo de verduras en pastillas;Despensa;Salsas, caldos y condimentos preparados
ME-3100;Cubos de hielo;Bazar y Varios;Hogar y decoración
ME-3101;Hielo cocktail;Desayuno y Snack;Frutos secos embasados
ME-3102;Mermelada de fresa;Frutas y Verduras;Fruta
ME-3103;Mermelada de fresa monodosis;Frutas y Verduras;Fruta
ME-3104;Mermelada de tomate;Frutas y Verduras;Verduras
ME-3105;Mermelada de arándanos;Frutas y Verduras;Fruta
ME-3106;Mermelada de melocotón;Frutas y Verduras;Fruta
ME-3107;Mermelada de melocotón monodosis;Frutas y Verduras;Fruta
ME-3108;Mermelada de naranja amarga;Frutas y Verduras;Fruta
ME-3109;Mermelada de albaricoque;Frutas y Verduras;Fruta
ME-3110;Mermelada de higo;Frutas y Verduras;Fruta
ME-3111;Mermelada de ciruela y kiwi;Frutas y Verduras;Fruta
ME-3112;Mermelada de frambuesa;Frutas y Verduras;Fruta
ME-3113;Miel de flores;Desayuno y Snack;Mermelada y Miel
ME-3114;Miel de naranjo;Desayuno y Snack;Mermelada y Miel
ME-3115;Miel de montaña;Desayuno y Snack;Mermelada y Miel
ME-3116;Confitura de fresa 0% azúcares añadidos;Frutas y Verduras;Fruta
ME-3117;Confitura de melocotón 0% azúcares añadidos;Frutas y Verduras;Fruta
ME-3118;Crema de calabaza y zanahoria;Frutas y Verduras;Verduras
ME-3119;Crema de espárragos;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-3120;Crema de verduras;Conservas y Enlatados;Sopas, cremas y otros preparados
ME-3121;Crema de pollo con verduras;Carnicería y Charcutería;Pollo
ME-3122;Crema de calabaza;Frutas y Verduras;Verduras
ME-3123;Puré de patatas en copos;Frutas y Verduras;Verduras
ME-3124;Crema de setas Starlux con champiñones;Frutas y Verduras;Setas
ME-3125;Crema de calabacín;Frutas y Verduras;Verduras
ME-3126;Crema de lentejas;Despensa;Legumbres secas
ME-3127;Agua mineral grande Fuente Dehesa;Bebidas;Agua
ME-3128;Agua mineral mediana Fuente Dehesa;Bebidas;Agua
ME-3129;Agua mineral pequeña Fuente Dehesa;Bebidas;Agua
ME-3130;Agua mineral pequeña Fuente Dehesa tapón infantil;Bebidas;Agua
ME-3131;Agua mineral grande Bezoya;Bebidas;Agua
ME-3132;Agua mineral grande Aquarel;Bebidas;Agua
ME-3133;Agua mineral grande Solán de Cabras;Bebidas;Agua
ME-3134;Agua mineral grande Lanjarón;Bebidas;Agua
ME-3135;Agua mineral grande Aguadoy;Bebidas;Agua
ME-3136;Agua mineral mediana Aguadoy;Bebidas;Agua
ME-3137;Agua mineral pequeña Aguadoy;Bebidas;Agua
ME-3138;Agua mineral pequeña Aguadoy tapón infantil;Bebidas;Agua
ME-3139;Agua mineral grande Liviana;Bebidas;Agua
ME-3140;Agua de coco 100% natural;Bebidas;Agua
ME-3141;Refresco Coca-Cola;Bebidas;Refrescos
ME-3142;Refresco cola;Bebidas;Refrescos
ME-3143;Agua mineral con gas grande Vichy Catalan;Bebidas;Agua
ME-3144;Agua mineral con gas pequeña Vichy Catalan;Bebidas;Agua
ME-3145;Agua mineral con gas grande San Pellegrino;Bebidas;Agua
ME-3146;Agua de soda con sifón La Casa;Bebidas;Agua
ME-3147;Agua mineral con gas grande Aguadoy;Bebidas;Agua
ME-3148;Agua mineral con gas pequeña Aguadoy;Bebidas;Agua
ME-3149;Gaseosa grande;Bebidas;Refrescos
ME-3150;Gaseosa pequeña;Bebidas;Refrescos
ME-3151;Gaseosa La Casera grande;Bebidas;Refrescos
ME-3152;Refresco Coca-Cola Zero azúcar;Bebidas;Refrescos
ME-3153;Refresco Coca-Cola light;Bebidas;Refrescos
ME-3154;Refresco Coca-Cola Zero Zero;Bebidas;Refrescos
ME-3155;Refresco cola Zero azúcar;Bebidas;Refrescos
ME-3156;Refresco cola Zero azúcar Zero cafeína;Bebidas;Refrescos
ME-3157;Chocolate negro 85% cacao;Desayuno y Snack;Café y cacaos
ME-3158;Porciones de chocolate negro 72% cacao extrafino;Desayuno y Snack;Café y cacaos
ME-3159;Chocolate negro 72% de cacao;Desayuno y Snack;Café y cacaos
ME-3160;Chocolate negro 55% cacao con almendras;Desayuno y Snack;Café y cacaos
ME-3161;Chocolate puro Valor;Frutas y Verduras;Verduras
ME-3162;Chocolate puro Valor con almendras enteras;Desayuno y Snack;Frutos secos embasados
ME-3163;Chocolatinas de chocolate negro Mints 49% rellenas de crema sabor a menta;Frutas y Verduras;Verduras
ME-3164;Chocolate negro 72% de cacao con almendras enteras;Desayuno y Snack;Café y cacaos
ME-3165;Porciones de Chocolate negro 85% cacao extrafino;Desayuno y Snack;Café y cacaos
ME-3166;Chocolate negro 72% cacao con trozos de naranja;Frutas y Verduras;Fruta
ME-3167;Chocolate negro 85% cacao extrafino y edulcorante 0% azúcares añadidos;Desayuno y Snack;Café y cacaos
ME-3168;99% cacao negro;Desayuno y Snack;Café y cacaos
ME-3169;Chocolate negro 55% cacao;Desayuno y Snack;Café y cacaos
ME-3170;Chocolate con leche classic;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3171;Chocolate con leche extrafino;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3172;Chocolate con leche Milka;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3173;Chocolate extrafino con leche almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3174;Chocolate con leche Valor almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3175;Chocolate con leche avellanas troceadas;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3176;Chocolate extrafino con leche 0% azúcares añadidos;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3177;Chocolate con leche Milka galleta;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3178;Chocolate con leche Fussion relleno crema de fresa;Frutas y Verduras;Fruta
ME-3179;Chocolate con leche Fussion relleno de galleta caramelizada;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3180;Chocolate con leche almendras enteras;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3181;Chocolate con leche Fussion relleno de crema de pistacho y masa filo tostada;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3182;Chocolate blanco;Bebidas;Vino
ME-3183;Chocolate blanco Fussion relleno de crema de galleta y cacao;Bebidas;Vino
ME-3184;Barritas de barquillo Huesitos bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3185;Barritas de chocolate con leche rellenas de leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3186;Disquitos Pintarolas de chocolate con leche coloreados;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3187;Cacahuetes chocolate negro;Desayuno y Snack;Frutos secos embasados
ME-3188;Cacahuetes chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3189;Barritas de galleta y caramelo bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3190;Cacahuetes Chocoiris bañados de chocolate con leche coloreados;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3191;Huevos sorpresa de chocolate dibujo;Lácteos y Huevos;Huevos
ME-3192;Huevo sorpresa de chocolate;Lácteos y Huevos;Huevos
ME-3193;Barritas de barquillo con relleno de avellana cubiertas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3194;Mix mini barritas de chocolate;Frutas y Verduras;Verduras
ME-3195;Barritas crujientes bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3196;Pistachos bañados de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3197;Barritas de barquillo Kit-Kat bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3198;Barritas de barquillo Total Choc bañadas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3199;Bombones cereza al licor con chocolate negro;Frutas y Verduras;Fruta
ME-3200;Surtido bombones Caja Roja;Azúcar, caramelos y chocolate;Chocolates y bombones
ME-3201;Surtido bombones Senzza de chocolate negro 70%;Frutas y Verduras;Verduras
ME-3202;Bombones delicias de avellana Delizze;Desayuno y Snack;Frutos secos embasados
ME-3203;Surtido bombones Senzza de chocolate;Frutas y Verduras;Verduras
ME-3204;Bombones de chocolate con leche Mini Peanut Cups relleno de crema y pedazos de cacahuete;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3205;Surtido bombones de chocolate Belga;Frutas y Verduras;Verduras
ME-3206;Chicles menta fuerte gragea;Azúcar, caramelos y chocolate;Chicles
ME-3207;Chicles hierbabuena gragea;Frutas y Verduras;Verduras
ME-3208;Chicles menta suave gragea;Azúcar, caramelos y chocolate;Chicles
ME-3209;Chicles fresa gragea;Frutas y Verduras;Fruta
ME-3210;Chicles original sabor frutas gragea;Bebidas;Licores y destilados
ME-3211;Chicles XXL gragea;Azúcar, caramelos y chocolate;Chicles
ME-3212;Chicles jengibre gragea;Frutas y Verduras;Verduras
ME-3213;Chicles eucalipto gragea;Azúcar, caramelos y chocolate;Chicles
ME-3214;Chicles Melones ácidos sabor melón, fresa, melocotón y frambuesa;Frutas y Verduras;Fruta
ME-3215;Crema al cacao con avellanas;Desayuno y Snack;Café y cacaos
ME-3216;Crema de avellanas y cacao;Desayuno y Snack;Café y cacaos
ME-3217;Crema al cacao con avellanas Nutella;Desayuno y Snack;Café y cacaos
ME-3218;Crema al cacao con avellanas Nocilla original;Bebidas;Licores y destilados
ME-3219;Dulce de leche Chimbote;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3220;Crema al cacao con avellanas de 2 sabores;Desayuno y Snack;Café y cacaos
ME-3221;Crema al cacao y leche con avellanas Nocilla;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-3222;Crema de cacahuete 100%;Desayuno y Snack;Frutos secos embasados
ME-3223;Caramelos nata 0% azúcares;Lácteos y Huevos;Mantequillas y Natas
ME-3224;Caramelos café 0% azúcares;Desayuno y Snack;Café y cacaos
ME-3225;Caramelos sabor eucalipto y mentol 0% azúcares;Despensa;Azúcares y edulcorantes
ME-3226;Caramelos eucaliptus mentol Respiral;Azúcar, caramelos y chocolate;Caramelos
ME-3227;Caramelos limón mentol Respiral;Frutas y Verduras;Fruta
ME-3228;Caramelos blandos Fruits;Azúcar, caramelos y chocolate;Caramelos
ME-3229;Caramelos miel sabor limón Pifarré;Frutas y Verduras;Fruta
ME-3230;Caramelos regaliz mentol Respiral;Desayuno y Snack;Snack salados
ME-3231;Caramelos jengibre y própolis 0% azúcares;Frutas y Verduras;Verduras
ME-3232;Caramelos con palo Mix sabor cereza y fresa;Frutas y Verduras;Fruta
ME-3233;Caramelos sabor lima 0% azúcares;Frutas y Verduras;Fruta
ME-3234;Caramelos Fruits & Flowers 0% azúcares;Despensa;Azúcares y edulcorantes
ME-3235;Refresco limón;Frutas y Verduras;Fruta
ME-3236;Refresco limón zero azúcares añadidos;Frutas y Verduras;Fruta
ME-3237;Refresco de limón fresh gas;Frutas y Verduras;Fruta
ME-3238;Refresco de limón zero azúcar fresh gas;Frutas y Verduras;Fruta
ME-3239;Refresco limón Schweppes original;Frutas y Verduras;Fruta
ME-3240;Refresco lima limón;Frutas y Verduras;Fruta
ME-3241;Refresco lima limón fresh gas;Frutas y Verduras;Fruta
ME-3242;Refresco lima limón zero azúcar fresh gas;Frutas y Verduras;Fruta
ME-3243;Refresco naranja;Frutas y Verduras;Fruta
ME-3244;Refresco naranja zero azúcares añadidos;Frutas y Verduras;Fruta
ME-3245;Refresco de naranja fresh gas;Frutas y Verduras;Fruta
ME-3246;Refresco de naranja zero fresh gas;Frutas y Verduras;Fruta
ME-3247;Tónica original Schweppes;Bebidas;Refrescos
ME-3248;Tónica;Bebidas;Refrescos
ME-3249;Tónica zero calorías Schweppes;Bebidas;Refrescos
ME-3250;Bitter Kas sin alcohol;Bebidas;Refrescos
ME-3251;Golosinas Xuxes;Azúcar, caramelos y chocolate;Golosinas
ME-3252;Golosinas Moras;Frutas y Verduras;Fruta
ME-3253;Golosinas Nubi Mallow;Azúcar, caramelos y chocolate;Golosinas
ME-3254;Golosinas tubos sabor fresa y nata;Frutas y Verduras;Fruta
ME-3255;Golosinas Boca Fruit;Azúcar, caramelos y chocolate;Golosinas
ME-3256;Grageas de regaliz;Desayuno y Snack;Snack salados
ME-3257;Surtido de caramelos Diver Xuxes;Azúcar, caramelos y chocolate;Caramelos
ME-3258;Golosinas Rega Relli rellena con zumo de fruta;Bebidas;Zumos
ME-3259;Golosinas Mix;Azúcar, caramelos y chocolate;Golosinas
ME-3260;Golosinas Fresi Pink Mix;Azúcar, caramelos y chocolate;Golosinas
ME-3261;Golosinas Mix azúcar;Despensa;Azúcares y edulcorantes
ME-3262;Golosinas Rega Red Mix sabor fresa, nata y tutti frutti;Frutas y Verduras;Fruta
ME-3263;Golosinas Mix con pica;Azúcar, caramelos y chocolate;Golosinas
ME-3264;Cono de golosinas celebración;Azúcar, caramelos y chocolate;Golosinas
ME-3265;Golosinas Mini Mix con pica;Azúcar, caramelos y chocolate;Golosinas
ME-3266;Golosinas tubos rellenos sabor nata y fresa;Frutas y Verduras;Fruta
ME-3267;Golosinas tubos pica sabor fresa y nata;Frutas y Verduras;Fruta
ME-3268;Golosinas Tropical Jelly;Azúcar, caramelos y chocolate;Golosinas
ME-3269;Golosinas Mega Dedo;Azúcar, caramelos y chocolate;Golosinas
ME-3270;Refresco té verde;Bebidas;Refrescos
ME-3271;Refresco té sabor limón;Frutas y Verduras;Fruta
ME-3272;Refresco té sabor limón para diluir;Frutas y Verduras;Fruta
ME-3273;Refresco té sabor melocotón zero;Frutas y Verduras;Fruta
ME-3274;Refresco té sabor melocotón;Frutas y Verduras;Fruta
ME-3275;Refresco té sabor melocotón para diluir;Frutas y Verduras;Fruta
ME-3276;Refresco té sabor mango y piña;Frutas y Verduras;Fruta
ME-3277;Refresco té sabor mango zero;Frutas y Verduras;Fruta
ME-3278;Refresco té sabor limón zero;Frutas y Verduras;Fruta
ME-3279;Refresco té verde sabor maracuyá y mango zero;Frutas y Verduras;Fruta
ME-3280;Refresco té sabor limón Fuze Tea;Frutas y Verduras;Fruta
ME-3281;Limonada natural light sin gas;Bebidas;Refrescos
ME-3282;Refresco de naranja Simon Life sin gas;Frutas y Verduras;Fruta
ME-3283;Refresco de naranja sin gas;Frutas y Verduras;Fruta
ME-3284;Refresco de naranja sin gas;Frutas y Verduras;Fruta
ME-3285;Refresco fusión de frutas cero sin gas;Bebidas;Refrescos
ME-3286;Bebida Florida;Bebidas;Zumos
ME-3287;Refresco piña-coco cero sin gas;Frutas y Verduras;Fruta
ME-3288;Refresco Tropical sin gas;Bebidas;Refrescos
ME-3289;Limonada light sin gas;Bebidas;Refrescos
ME-3290;Refresco Berry Lime sin gas;Bebidas;Refrescos
ME-3291;Bebida isotónica limón;Frutas y Verduras;Fruta
ME-3292;Bebida isotónica sabor cítrico Iso drink;Bebidas;Refrescos
ME-3293;Bebida isotónica naranja;Frutas y Verduras;Fruta
ME-3294;Bebida isotónica limón zero azúcar;Frutas y Verduras;Fruta
ME-3295;Bebida isotónica de naranja Iso drink;Frutas y Verduras;Fruta
ME-3296;Bebida isotónica Iso On blue;Bebidas;Refrescos
ME-3297;Bebida isotónica sabor cítrico Iso drink zero;Bebidas;Refrescos
ME-3298;Bebida energética Energy Drink Zero;Bebidas;Refrescos
ME-3299;Bebida energética Zero;Bebidas;Refrescos
ME-3300;Bebida energética Energy Ultra zero;Bebidas;Refrescos
ME-3301;Bebida energética energy;Bebidas;Refrescos
ME-3302;Bebida energética Energy;Bebidas;Refrescos
ME-3303;Bebida energética Energy Drink;Bebidas;Refrescos
ME-3304;Bebida energética;Bebidas;Refrescos
ME-3305;Bebida energética original Burn;Bebidas;Licores y destilados
ME-3306;Gel energético con cafeína Enervit Sport sabor cítricos;Bebidas;Refrescos
ME-3307;Bebida energética Mango Loco;Frutas y Verduras;Fruta
ME-3308;Bebida energética Furious Energy drink;Bebidas;Refrescos
ME-3309;Malta;Bebidas;Refrescos
ME-3310;Bebida energética Zero Furious Energy drink;Bebidas;Refrescos
ME-3311;Bebida energética Zero Katrine Energy drink;Bebidas;Refrescos
ME-3312;Bebida energética Zero Full Tropic Energy drink;Bebidas;Refrescos
ME-3313;Bebida energética Zero Berries Energy drink;Bebidas;Refrescos
ME-3314;Cerveza Clásica Steinburg;Bebidas;Cerveza
ME-3315;Cerveza Heineken;Bebidas;Cerveza
ME-3316;Cerveza especial Mahou;Bebidas;Cerveza
ME-3317;Cerveza clásica Mahou;Bebidas;Cerveza
ME-3318;Cerveza doble malta Voll-Damm;Bebidas;Cerveza
ME-3319;Cerveza Suave Steinburg;Bebidas;Cerveza
ME-3320;Cerveza especial San Miguel;Bebidas;Cerveza
